key,mean,lower,upper,n.subj,seed
critical_pred,2.77272700548095,2.017639405352575,3.58010735238129,300,31
critical_subj,4.401894113537102,3.5881952442663434,5.308777852228283,300,31
filler_pred,2.4021173449993958,1.6423015341533178,3.245998549386699,300,31
filler_subj,2.468117879851394,1.7263178319858212,3.308744854072091,300,31
syntax_critical,1.6291671080561518,0.8633746667382555,2.406532001558042,300,31
syntax_filler,0.06600053485199789,-0.6875606811270225,0.8025825853783758,300,31
b_Intercept,2.9040120825557882,2.4028205221625876,3.4453649836728077,300,32
b_syntax_dev1,0.9251173591679567,0.7225692683519043,1.1415201856925299,300,32
b_syntax_dev1:trial_dev1,0.27489687971247584,-0.06631982751911608,0.6295931276116526,300,32
b_trial_dev1,0.0655438626439391,-0.4129400523111702,0.5490006393898921,300,32
critical_pred,2.1882477404563683,1.429362583823173,2.990042524619565,300,32
critical_subj,3.48868869936733,2.660098785212323,4.391285893118636,300,32
filler_pred,1.769541706319295,1.0270177646831153,2.534624003692856,300,32
filler_subj,4.16957018408016,3.327037798146183,5.091392303852175,300,32
syntax_critical,1.3004409589109618,0.48405314232186897,2.1047169661958534,300,32
syntax_filler,2.400028477760865,1.5909990296052032,3.2642220489447213,300,32
b_Intercept,2.9901050729273617,2.560573783732875,3.4832791463386177,300,33
b_syntax_dev1,0.8842888223009833,0.5791382593257738,1.2146820598908943,300,33
b_syntax_dev1:trial_dev1,0.3759772822162972,0.17154200290311342,0.5830714238756374,300,33
b_trial_dev1,-0.05291191687260797,-0.45998659295347244,0.35849143520796545,300,33
critical_pred,2.5347054497152834,1.894022950074621,3.2252896648577076,300,33
critical_subj,3.5513285298846555,2.8446588562931865,4.341611661716836,300,33
filler_pred,1.6769270515374732,1.0576831528272765,2.3315123093054315,300,33
filler_subj,4.1974592605720344,3.432565791775694,5.0695333441835535,300,33
syntax_critical,1.016623080169372,0.2958368133358885,1.7659779003825908,300,33
syntax_filler,2.520532209034561,1.7848911045794948,3.3283193538703455,300,33
b_Intercept,2.479877477570954,2.0065274059430505,3.002064606355869,300,34
b_syntax_dev1,0.7490801928597227,0.4539748102388573,1.0611159986154117,300,34
b_syntax_dev1:trial_dev1,0.48446345698503157,0.17912882095634047,0.7862223383073129,300,34
b_trial_dev1,-0.3556612287652885,-0.703393126760174,-0.01769164996159021,300,34
critical_pred,2.570921970461552,1.8649276401499268,3.305247010761261,300,34
critical_subj,3.1001554422109336,2.3687502927033943,3.904988984371792,300,34
filler_pred,0.8906725989609116,0.2494347944683003,1.5629802760511522,300,34
filler_subj,3.35775989865042,2.605126797463821,4.158991409655709,300,34
syntax_critical,0.5292334717493822,-0.30559394797731776,1.4027168017074931,300,34
syntax_filler,2.4670872996895086,1.5929351916199301,3.3576562197003157,300,34
b_Intercept,3.0723083696296767,2.474133548531373,3.738750122173208,300,35
b_syntax_dev1,0.81054743056132,0.5078865671718102,1.1353686667502518,300,35
b_syntax_dev1:trial_dev1,0.05788074483661576,-0.2907862695967817,0.3949467833173418,300,35
b_trial_dev1,-0.19957634353382836,-0.5305203184715408,0.11509873298788847,300,35
critical_pred,2.5192180274388005,1.7628993106353816,3.3268261439884648,300,35
critical_subj,4.024551398888209,3.16410106878598,4.987660143852713,300,35
filler_pred,2.0043038506979123,1.2507572928810882,2.8157246985819437,300,35
filler_subj,3.7411602014937837,2.899620787152473,4.66989239219736,300,35
syntax_critical,1.5053333714494084,0.6292867790096843,2.4847049065907405,300,35
syntax_filler,1.7368563507958714,0.8212469716032527,2.6811117150012107,300,35
b_Intercept,2.319307590232626,1.789873307381004,2.8974601990394775,300,36
b_syntax_dev1,0.6385450467793818,0.41154307537785423,0.8747643420492663,300,36
b_syntax_dev1:trial_dev1,0.07104565649831758,-0.26201816832347646,0.40308951951920124,300,36
b_trial_dev1,-0.800546895096517,-1.268840190997823,-0.3398675062942114,300,36
critical_pred,2.5523550950480787,1.7450899552036714,3.403931105830278,300,36
critical_subj,3.6873538756102073,2.821376507318084,4.591297186876801,300,36
filler_pred,0.8091699918584097,0.045100114570324,1.5801486527807675,300,36
filler_subj,2.2283513984138086,1.4625667531127464,3.0511907925011146,300,36
syntax_critical,1.1349987805621287,0.3191404838275842,1.984649136125015,300,36
syntax_filler,1.419181406555399,0.6354041347165287,2.2139370796763,300,36
b_Intercept,2.9802110114629916,2.474441141083162,3.539188423837571,300,37
b_syntax_dev1,0.48187563289105717,0.25218950792810957,0.7062953861245896,300,37
b_syntax_dev1:trial_dev1,0.04295477537639392,-0.300336772195353,0.41289272356702295,300,37
b_trial_dev1,-0.10625110948761524,-0.4795910095962382,0.278805585129987,300,37
critical_pred,2.6475412634359436,1.9352945894930147,3.40664034481333,300,37
critical_subj,3.52538297846527,2.740108503998437,4.384913764070022,300,37
filler_pred,2.3491294937079252,1.6446745267873233,3.105651381945834,300,37
filler_subj,3.3987903102428274,2.6185581586581415,4.237278861119923,300,37
syntax_critical,0.8778417150293265,0.0423726716140478,1.7106596744487985,300,37
syntax_filler,1.0496608165349022,0.21839564542366038,1.8995450642127878,300,37
b_Intercept,3.5041372920263445,2.8675530422903086,4.283148624314173,300,38
b_syntax_dev1,1.194046294397792,0.7064041648898781,1.7119660754694983,300,38
b_syntax_dev1:trial_dev1,-0.18828918409776824,-1.0400477025609756,0.6347386236503894,300,38
b_trial_dev1,0.0810995108552894,-0.4536889485329887,0.6317430862547817,300,38
critical_pred,2.040702302675495,0.8701450039485052,3.3111837698986197,300,38
critical_subj,4.805373259666616,3.525350529722559,6.235554748376224,300,38
filler_pred,2.57947969258161,1.343461087996515,3.8873288360551115,300,38
filler_subj,4.5909939131816575,3.278151473151488,6.081984249546399,300,38
syntax_critical,2.7646709569911208,0.8727581350380396,4.744127259911773,300,38
syntax_filler,2.0115142206000476,0.04312860018267233,3.9821551134410282,300,38
b_Intercept,3.749320165387034,2.9028941269578636,4.734753342197822,300,39
b_syntax_dev1,0.6204960410197492,0.38286432676327403,0.8851766457794198,300,39
b_syntax_dev1:trial_dev1,-0.09170180883950076,-0.3867784702721911,0.20034555089395967,300,39
b_trial_dev1,-0.09801649572445316,-0.7039997925779348,0.5124847250483668,300,39
critical_pred,3.135138811252237,2.075292730925981,4.3250498760905165,300,39
critical_subj,4.559534510970737,3.4304210251289753,5.850192804102612,300,39
filler_pred,3.122509437482332,2.085473028520306,4.291453769548443,300,39
filler_subj,4.180097901842829,3.0653755471788537,5.449585991430862,300,39
syntax_critical,1.4243956997184999,0.673212469613695,2.2021168847403563,300,39
syntax_filler,1.057588464360497,0.3154425678008403,1.8259926928501289,300,39
b_Intercept,2.6957992784022884,2.2278735710485535,3.2100909749012962,300,40
b_syntax_dev1,0.8105369366664151,0.6014888815227672,1.0314442910986672,300,40
b_syntax_dev1:trial_dev1,-0.12656871194238428,-0.3916910917928117,0.13100654774551895,300,40
b_trial_dev1,0.3276584178481314,0.013348380318349718,0.6472873767796647,300,40
critical_pred,1.4310352119453575,0.837850660173251,2.0615857972873317,300,40
critical_subj,3.3052465091629566,2.62734013559608,4.0325416510886765,300,40
filler_pred,2.339489471526389,1.7090670418305944,3.0047222232012247,300,40
filler_subj,3.7074259209744507,3.0103453118388432,4.464422249085374,300,40
syntax_critical,1.874211297217599,1.1976428482922554,2.556960089841649,300,40
syntax_filler,1.3679364494480617,0.7077583357715245,2.050895018795464,300,40
b_Intercept,4.382686690769855,3.6029132110328743,5.268799826769405,300,41
b_syntax_dev1,0.5169989724479371,0.1949659804690628,0.8745081687671044,300,41
b_syntax_dev1:trial_dev1,0.047158610038399155,-0.19383924848055975,0.30048603378963484,300,41
b_trial_dev1,0.4273175493193802,0.12884974240423164,0.7381174843028248,300,41
critical_pred,3.4855287790409366,2.6669454854627292,4.434607026855936,300,41
critical_subj,4.425209503860013,3.5201689395115876,5.4876013231716305,300,41
filler_pred,4.245846657602899,3.3172398515833237,5.301813622596339,300,41
filler_subj,5.374161822575571,4.349328808957958,6.5300351599910895,300,41
syntax_critical,0.939680724819076,0.1266463134665535,1.7662867102173734,300,41
syntax_filler,1.1283151649726726,0.2984520846339932,2.0138255886826593,300,41
b_Intercept,2.199026849433591,1.7772070119722034,2.661627508236789,300,42
b_syntax_dev1,0.6397249368592585,0.4466764850978747,0.8482895915749817,300,42
b_syntax_dev1:trial_dev1,0.019116127619162458,-0.19845574687320383,0.23379422038069295,300,42
b_trial_dev1,-0.5113391787282409,-0.7687148663830439,-0.26523840383155867,300,42
critical_pred,2.089757218921736,1.5421073313156721,2.6884607262923685,300,42
critical_subj,3.3309748374019277,2.724578689999444,3.9885743190316303,300,42
filler_pred,1.0288466062269293,0.5063205297163116,1.5684557148230354,300,42
filler_subj,2.346528735183771,1.8000024700365707,2.9506543274172783,300,42
